daysOnMarket,availableFrom,street,price,borough,zip,propertyType,beds,baths,latitude,longitude,hasVideo,PhotosNum,Number of Households,Median Household Income,Per Capita Income,Total Income Distribution,Median Gross Rent,Median Home Value,Occupied Housing Units,Vacant Housing Units,"Owner-Occupied Units (value < $100,000)",Monthly Housing Costs,Precinct,schools_in_precinct,nearby_subway_stations,crime_rate,precinct_safety_rank,Median Age_ratio,Male Population_ratio,Female Population_ratio,White Alone_ratio,Black or African American Alone_ratio,Asian Alone_ratio,Hispanic or Latino_ratio,Population Below Poverty Level_ratio,Employed_ratio,Unemployed_ratio,High School Graduate (Age 25+)_ratio,Bachelor’s Degree (Age 25+)_ratio,Graduate or Professional Degree (Age 25+)_ratio,Never Married_ratio,Currently Married_ratio,Divorced_ratio
5.0,2024-11-21,111-38 76 Drive #1A,2300.0,Queens,11375,rental,1,1.0,40.71583047,-73.83487174,1,6,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,6,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
3.0,2024-11-21,108-29 65 Road #1,2400.0,Queens,11375,house,1,1.0,40.73153133,-73.84740368,1,6,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,0,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
6.0,2024-11-20,110-45 71 Road #1BB,2400.0,Queens,11375,coop,1,1.0,40.72230148,-73.83979797,1,8,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,3,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
5.0,2024-11-20,267 Burns Street #3,2100.0,Queens,11375,rental,2,1.0,40.71522888,-73.83840116,1,1,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,3,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
8.0,2024-11-18,75-33 113rd Street #3F,2570.0,Queens,11375,rental,2,1.0,40.71867156,-73.83505229,1,18,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,3,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
8.0,2024-11-18,75-37 113rd Street #1REAR,3100.0,Queens,11375,rental,3,1.0,40.71860551,-73.83493341,1,20,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,3,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
9.0,2024-11-17,108-20 71st Avenue #9F,7000.0,Queens,11375,condo,2,2.0,40.7215004,-73.84290314,1,20,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,3,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
9.0,2024-12-10,10 Station Square #R35,2345.0,Queens,11375,coop,0,1.0,40.71897571,-73.84454283,1,14,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,3,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
9.0,2024-11-17,97-18 72 Road #3,2700.0,Queens,11375,rental,1,1.0,40.71024204,-73.8467238,1,18,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,0,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
12.0,2024-11-14,111-45 76th Avenue #A38,1775.0,Queens,11375,rental,0,1.0,40.71760178,-73.83660126,1,9,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,3,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
12.0,2024-11-14,89-04 70 Road #A,2600.0,Queens,11375,rental,1,1.0,40.70905074,-73.85298099,1,20,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,0,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
12.0,2024-11-14,108-49 63rd Avenue #2C,2200.0,Queens,11375,coop,1,1.0,40.73568366,-73.84911537,1,6,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,0,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
13.0,2024-11-13,70-25 Yellowstone Boulevard #17O,2950.0,Queens,11375,coop,1,1.0,40.72200012,-73.84909821,1,11,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,3,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
1.0,2024-11-28,105-55 62 Drive #7C,1850.0,Queens,11375,coop,1,1.0,40.73576088,-73.85151117,1,8,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,0,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
18.0,2024-11-08,72-72 112th Street #4H,1950.0,Queens,11375,rental,0,1.0,40.71986448,-73.83818429,1,7,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,3,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
15.0,2024-11-08,65-43 110th Street #1,3000.0,Queens,11375,rental,3,2.0,40.73118334,-73.84579164,1,6,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,0,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
19.0,2024-11-07,106-02 69 Road #1,2450.0,Queens,11375,coop,1,1.0,40.7234394,-73.84711916,1,5,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,3,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
18.0,2024-12-01,105-34 65th Avenue #6,1975.0,Queens,11375,coop,1,1.0,40.73070145,-73.8506012,1,13,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,0,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
19.0,2024-12-15,64-05 Yellowstone Boulevard #304,2950.0,Queens,11375,condo,1,1.0,40.73220062,-73.85179901,1,16,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,0,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
21.0,2024-12-01,68-64 Yellowstone Boulevard #A48,2000.0,Queens,11375,rental,0,1.0,40.72469169,-73.8476322,1,5,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,6,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
17.0,2024-11-04,67-24 Burns Street #1,1850.0,Queens,11375,rental,0,1.0,40.72253632,-73.85558484,1,6,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,0,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
23.0,2024-11-03,110-14 67 Drive ,5500.0,Queens,11375,house,3,2.0,40.72824404,-73.84400166,1,20,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,0,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
12.0,2024-11-01,110-35 72 Road #405,2295.0,Queens,11375,coop,0,1.0,40.72087905,-73.83943005,1,20,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,6,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
26.0,2024-10-31,109-20 Queens Boulevard #3J,2600.0,Queens,11375,condo,1,1.0,40.71979904,-73.84149933,1,16,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,6,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
26.0,2024-10-31,67-71 Yellowstone Boulevard #1A,2495.0,Queens,11375,coop,1,1.0,40.72681155,-73.84831647,1,5,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,3,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
29.0,2024-10-28,75-62 113rd Street #2B,2050.0,Queens,11375,condo,1,1.0,40.71789427,-73.83468987,1,8,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,3,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
32.0,2024-10-25,108-25 72nd Avenue #3E,2800.0,Queens,11375,coop,1,1.0,40.72021346,-73.84242231,1,6,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,6,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
20.0,2024-11-15,105-24 67th Avenue #5E,3200.0,Queens,11375,coop,3,1.0,40.72829819,-73.84829712,1,7,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,3,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
35.0,2024-11-01,103-26 68th Avenue #4C,2100.0,Queens,11375,coop,1,1.0,40.72581412,-73.84958509,1,19,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,3,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
36.0,2024-10-21,99-45 67 Road #519,4700.0,Queens,11375,coop,3,2.0,40.72510147,-73.85410309,1,19,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,3,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
36.0,2024-10-21,91-11 71 Road ,4600.0,Queens,11375,house,3,2.0,40.70855931,-73.85075299,1,20,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,0,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
39.0,2024-10-18,97-01 69th Avenue #2,4600.0,Queens,11375,rental,4,2.0,40.71763509,-73.85198444,1,15,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,0,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
42.0,2024-10-15,111-39 76 Road #4,2650.0,Queens,11375,coop,1,1.0,40.71674875,-73.83594086,1,6,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,3,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
8.0,2024-10-12,111-23 76 Road #D2,2650.0,Queens,11375,rental,1,1.0,40.71641168,-73.83632046,1,8,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,3,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
47.0,2024-10-09,111-46 76 Drive #1B,2400.0,Queens,11375,rental,1,1.0,40.71600032,-73.83464767,1,5,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,6,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
49.0,2024-10-08,108-37 71st Avenue #10J,3300.0,Queens,11375,coop,1,1.0,40.72232394,-73.84224776,1,14,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,3,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
49.0,2024-10-08,108-48 70 Road #7D,2600.0,Queens,11375,coop,0,1.0,40.72256578,-73.84246726,1,11,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,3,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
49.0,2024-10-08,105-05 69th Avenue #601B,3150.0,Queens,11375,rental,1,1.0,40.72431677,-73.84847367,1,12,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,6,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
50.0,2024-10-15,100-01 Ascan Avenue #2,2600.0,Queens,11375,rental,2,1.0,40.71127227,-73.84537239,1,11,33312.0,103995.0,64779.0,33312.0,2046.0,559400.0,33312.0,1915.0,15.0,1816.0,112,16,0,0.7219812834248522,8,0.0005943200553103,0.4834334946551082,0.5165665053448918,0.5243179279902144,0.0332526724458863,0.2855129500611604,0.1643354783811094,0.0671967239270329,0.5196511195022071,0.0261660373344679,0.0878716162314524,0.257339254374302,0.0274956124022762,0.1362415571983194,0.2342179439451151,0.0210338775727277
